NORAD_CAT_ID,SOURCE,FRAME,TRACK_HORIZON_MINUTES,UNIX_SECONDS,X_KM,Y_KM,Z_KM,VX_KM_PER_S,VY_KM_PER_S,VZ_KM_PER_S
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783897800.000,11174.487771865,-2167.14828566136,-2205.84236170194,0.348553426703238,-0.425921534151372,-0.220784251113388
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783898400.000,11377.2914776222,-2421.48338350392,-2337.07129423364,0.327982095122984,-0.421801606905113,-0.216646935561633
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783899000.000,11568.0662860126,-2673.31021394749,-2465.8186843759,0.308408491231976,-0.41752856823771,-0.212560003158627
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783899600.000,11747.3816671006,-2922.51766538917,-2592.14329802399,0.289743571177896,-0.413117791155285,-0.208539122455186
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783900200.000,11915.7585714261,-3169.05156333384,-2716.06563132213,0.271908253545672,-0.408600602255319,-0.20455230393675
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783900800.000,12073.6715713554,-3412.83838809555,-2837.60606274809,0.254832368818919,-0.403992486518303,-0.200615264814624
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783901400.000,12221.5574140088,-3653.8425471558,-2956.80394909967,0.238455090407281,-0.399324879207464,-0.196743746507636
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783902000.000,12359.8176798441,-3892.02824314451,-3073.69855855725,0.222721461087913,-0.394581565487024,-0.192905821330836
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783902600.000,12488.8231673143,-4127.34042574023,-3188.29093469668,0.207581179523034,-0.389778148211869,-0.189117257697095
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783903200.000,12608.9150952718,-4359.76202099875,-3300.63926779377,0.192990649122814,-0.384930270015078,-0.185393841336554
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783903800.000,12720.4119462616,-4589.25674975832,-3410.76354430054,0.178910659557215,-0.380053599066208,-0.181687790765039
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783904400.000,12823.6078867404,-4815.8263398782,-3518.66461671182,0.165304373302071,-0.375147923369514,-0.178030803622993
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783905000.000,12918.7771942241,-5039.43425780174,-3624.40050864813,0.152140344394982,-0.370197167820637,-0.17442280207797
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783905600.000,13006.1763000144,-5260.06294126296,-3727.97197920538,0.139388156591061,-0.365248842711444,-0.170847816814057
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783906200.000,13086.0429821334,-5477.73286905547,-3829.417888825,0.127021052581126,-0.360271005904894,-0.167305781969699
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783906800.000,13158.6015631117,-5692.38814834884,-3928.73891756902,0.11501494291104,-0.355263520791923,-0.16379663877941
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783907400.000,13224.0609136267,-5904.04909400578,-4025.97385536029,0.10334684395856,-0.350242152304854,-0.160336226111079
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783908000.000,13282.617775862,-6112.67873111466,-4121.14238890231,0.0919964255189764,-0.345222680748363,-0.156892705773547
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783908600.000,13334.4566242494,-6318.31631090381,-4214.24510228855,0.080944664703508,-0.340189104847911,-0.153481926582826
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783909200.000,13379.7513735062,-6520.90565693215,-4305.32070080171,0.0701741783537151,-0.335125432934922,-0.150103846956602
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783909800.000,13418.6656382739,-6720.46683042572,-4394.36971863647,0.0596687284359253,-0.330063364690383,-0.146758428629085
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783910400.000,13451.3538476293,-6916.98169456061,-4481.43081515661,0.0494134394804602,-0.325002818056673,-0.143429741984728
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783911000.000,13477.9617656504,-7110.47021209373,-4566.48540901815,0.0393948258280216,-0.31991192963178,-0.140117755346146
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783911600.000,13498.627638623,-7300.87601011875,-4649.57212157198,0.0295996516213988,-0.31480652218636,-0.136838332707945
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783912200.000,13513.4813475961,-7488.23803871736,-4730.69140826768,0.0200160139090728,-0.309718320876564,-0.133559657720907
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783912800.000,13522.6468553139,-7672.53799517063,-4809.84371083707,0.010633653270047,-0.304583691989004,-0.1303134960493
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783913400.000,13526.2417315202,-7853.73846910417,-4887.06760352684,0.00144098712681019,-0.299450257678254,-0.127099821546193
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783914000.000,13524.376039866,-8031.87830438453,-4962.3634966925,-0.00757109128251765,-0.294317969990758,-0.123886824832759
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783914600.000,13517.1564219811,-8206.92003309308,-5035.73179332615,-0.0164111264461008,-0.289154994972535,-0.120690381617072
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783915200.000,13504.6826881307,-8378.86429835157,-5107.19195463299,-0.0250882059869415,-0.283993074598839,-0.117494577414254
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783915800.000,13487.0505747968,-8547.71172261168,-5176.72528622326,-0.0336101295314453,-0.278800379342332,-0.114315289865917
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783916400.000,13464.350532693,-8713.42475356237,-5244.37030247209,-0.0419839857570605,-0.273592768435046,-0.111168398780937
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783917000.000,13436.6697918883,-8876.02304473374,-5310.12736476038,-0.0502171019259807,-0.268370204360641,-0.108006204739334
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783917600.000,13404.0900103818,-9035.46899879514,-5373.97774815929,-0.0583165135743881,-0.263132651943791,-0.104860482203658
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783918200.000,13366.6899755991,-9191.78222706629,-5435.95994340477,-0.0662886771393111,-0.257880079186095,-0.101731217848355
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783918800.000,13324.5435978146,-9344.92509381846,-5496.05520957732,-0.0741377923631671,-0.252580677556107,-0.0985866147180544
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783919400.000,13277.7246247633,-9494.87904013362,-5554.26388106644,-0.0818696463444348,-0.247282103710701,-0.0954425562154453
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783920000.000,13226.3000222013,-9641.6636182713,-5610.58627703585,-0.0894916768343592,-0.241968425233645,-0.0923308156336619
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783920600.000,13170.334612562,-9785.24115041399,-5665.06085982683,-0.0970075455237005,-0.236607836650413,-0.0892037027532933
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783921200.000,13109.8909675729,-9925.59302225179,-5717.6307203398,-0.104421360883474,-0.231216214878465,-0.08607710506687
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783921800.000,13045.0289795019,-10062.7006082681,-5768.35338590707,-0.111738183889006,-0.225809431066397,-0.0829510129928773
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783922400.000,12975.805146906,-10196.5643395315,-5817.17193593126,-0.118961852100701,-0.220371573775046,-0.0798095252021934
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783923000.000,12902.274756981,-10327.1464967982,-5864.12481614971,-0.126097320028886,-0.214886725335236,-0.0766844214092756
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783923600.000,12824.4883628714,-10454.4284099338,-5909.19324162239,-0.133148614011692,-0.209370762900653,-0.0735598000554213
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783924200.000,12742.496420167,-10578.391412279,-5952.39657621621,-0.140117773697533,-0.20383957541766,-0.0704197647114052
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783924800.000,12656.3470344343,-10699.0359004349,-5993.69695927607,-0.147009535989841,-0.198261351273735,-0.0672484116280005
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783925400.000,12566.0849769792,-10816.3050338075,-6033.09467016981,-0.153826909196352,-0.192620184450013,-0.0640934201323883
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783926000.000,12471.7547433987,-10930.180121775,-6070.60906343494,-0.160573115007261,-0.186963746587086,-0.0609388909958701
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783926600.000,12373.3972389705,-11040.661529712,-6106.22133936486,-0.167251761280462,-0.181244337777268,-0.0577530286037169
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783927200.000,12271.0526298622,-11147.6733271077,-6139.9126977594,-0.173863976460531,-0.175477852632127,-0.0545517281457433
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783927800.000,12164.7604672178,-11251.2349528705,-6171.68341313975,-0.180414862100209,-0.169680162163859,-0.0513508745316358
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783928400.000,12054.5547953419,-11351.2895217043,-6201.53374719736,-0.186905160944552,-0.163819478393222,-0.0481266269898333
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783929000.000,11940.4742740844,-11447.8183269424,-6229.43536552755,-0.193338960740293,-0.157911678291324,-0.0448869257376646
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783929600.000,11822.5480424536,-11540.7835356539,-6255.39805808256,-0.199718173837236,-0.15194086203274,-0.0416397163567065
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783930200.000,11700.8124654797,-11630.1473613817,-6279.4030251556,-0.206044651210677,-0.145891129979039,-0.0383691026571372
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783930800.000,11575.2944610008,-11715.8528916287,-6301.44098127112,-0.212322533551193,-0.139794253492534,-0.0350671301840096
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783931400.000,11446.0254252183,-11797.9004655727,-6321.48358137641,-0.218551840998177,-0.133650238845294,-0.0317417495424646
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783932000.000,11313.0322518029,-11876.2331782431,-6339.53108072208,-0.224734317608997,-0.127411397554873,-0.0284088538017143
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783932600.000,11176.3442440875,-11950.7941426386,-6355.57420593846,-0.23087406336821,-0.121109501123283,-0.025044594011221
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783933200.000,11035.9833757611,-12021.564579591,-6369.58459353555,-0.236973043839131,-0.114744544132021,-0.0216410211025504
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783933800.000,10891.9765914805,-12088.487595597,-6381.54343126153,-0.24302902957172,-0.108268861678613,-0.0182140383940229
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783934400.000,10744.348540275,-12151.4872136054,-6391.44143960837,-0.249046276369163,-0.101730119378093,-0.0147636385969963
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783935000.000,10593.1210598375,-12210.5637388507,-6399.25979757792,-0.255030608186999,-0.0951123939784884,-0.0112739152273571
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783935600.000,10438.3118104506,-12265.6220863796,-6404.9701378812,-0.260979869656615,-0.0883839149504881,-0.00775282424670877
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783936200.000,10279.9452162496,-12316.6244367913,-6408.56318667397,-0.266892241181971,-0.0815764890204203,-0.00419242657032252
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783936800.000,10118.0411210323,-12363.5138732041,-6410.00104976559,-0.272773493664387,-0.0746582985433633,-0.000592710379278287
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783937400.000,9952.61702385232,-12406.2143950433,-6409.27443912911,-0.278625707328235,-0.0676452323228295,0.00304632626796471
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783938000.000,9783.69027223838,-12444.6881519915,-6406.34545824403,-0.284448766510016,-0.0605214024259961,0.00673262720820882
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783938600.000,9611.2785040403,-12478.8400779545,-6401.19528647925,-0.290242502312418,-0.0532550265131673,0.0104582416295549
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783939200.000,9435.39926946348,-12508.5941838073,-6393.79556828857,-0.296009142205276,-0.0458937820623881,0.0142390662720815
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783939800.000,9256.06753339397,-12533.9126164294,-6384.10840695276,-0.301750504250346,-0.0384058749623849,0.0180671554284102
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783940400.000,9073.29866436306,-12554.6812337621,-6372.11498177447,-0.307466472603301,-0.0307754172635517,0.0219504529533394
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783941000.000,8887.10776627,-12570.8431171456,-6357.76786340875,-0.313159106890441,-0.0230182978218848,0.0258969080582028
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783941600.000,8697.50773609454,-12582.3031911484,-6341.03869210463,-0.318830245282916,-0.0151027224312323,0.0298906278132199
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783942200.000,8504.51147193051,-12588.9663840631,-6321.89911003289,-0.32447585175305,-0.00702872113635143,0.0339554404645848
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783942800.000,8308.13671399088,-12590.737656512,-6300.29216354713,-0.330100013737695,0.00118782911226541,0.03808340582172
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783943400.000,8108.39145544527,-12587.5409891284,-6276.19902304682,-0.335702426482803,0.00959460487914233,0.0422824675281057
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783944000.000,7905.29380221151,-12579.224130657,-6249.5532025134,-0.341283142578977,0.0181757054384313,0.0465685169092467
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783944600.000,7698.8516843505,-12565.7301426023,-6220.31680275573,-0.346842128007035,0.0269470189971131,0.0509177087961386
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783945200.000,7489.08324860307,-12546.8877078605,-6188.45195195804,-0.352383199466706,0.0359244569632574,0.0553538918115131
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783945800.000,7275.99184499045,-12522.6207942464,-6153.89213258191,-0.357902456098794,0.0450920951350903,0.0598849998164466
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783946400.000,7059.60030128452,-12492.7771936984,-6116.5899521783,-0.363395566496383,0.0545134808940929,0.0645030715467146
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783947000.000,6839.91716519479,-12457.2046171735,-6076.48844672585,-0.368866671292508,0.0641568428894971,0.0692160614659224
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783947600.000,6616.96029573351,-12415.788982231,-6033.53067841919,-0.374315559905748,0.0740539634121039,0.0740319133554537
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783948200.000,6390.73849330789,-12368.3398610789,-5987.65015069931,-0.379742190497085,0.0842048360400077,0.0789665184320135
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783948800.000,6161.26966713701,-12314.743178983,-5938.77085630078,-0.385142399591908,0.0946412195313314,0.0840198629544223
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783949400.000,5928.5676137976,-12254.7703976413,-5886.826315154,-0.390508050245401,0.105394849058891,0.0891919229275178
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783950000.000,5692.66000684253,-12188.2693601123,-5831.74054878775,-0.395843168208903,0.116449847514499,0.0944985999636022
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783950600.000,5453.55581194692,-12115.0305806239,-5773.42799519768,-0.401147563297873,0.127837997263753,0.0999398905964578
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783951200.000,5211.28293088508,-12034.8637633958,-5711.81268007201,-0.406409063808369,0.139591009692085,0.105539602336309
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783951800.000,4965.86493537688,-11947.5213689934,-5646.78047239411,-0.411631453293479,0.151740690722121,0.111297741942399
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783952400.000,4717.3251869329,-11852.7749345293,-5578.25538974113,-0.416802694968398,0.164302857610601,0.117222222567361
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783953000.000,4465.7017014148,-11750.3579398607,-5506.11380531327,-0.421918563870756,0.177309268939134,0.123336872253446
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783953600.000,4211.022910288,-11640.0038118023,-5430.25114303699,-0.426974990787494,0.190775789181789,0.12964167738702
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783954200.000,3953.33171246981,-11521.4269928426,-5350.54379244885,-0.431955641541796,0.204765894770195,0.136160435025813
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783954800.000,3692.67614043784,-11394.2847380781,-5266.85862100602,-0.436852358210387,0.219311320879982,0.142901068493084
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783955400.000,3429.10888261734,-11258.2534077866,-5179.06251025715,-0.441656942517093,0.234443802487416,0.149887395557525
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783956000.000,3162.68780941733,-11112.9521750932,-5086.99374633699,-0.446345112893893,0.250226768907887,0.157143192820464
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783956600.000,2893.49474714467,-10957.9812850971,-4990.49067887259,-0.450900670260144,0.266707802425662,0.164676362963922
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783957200.000,2621.60700510516,-10792.9028121824,-4889.38211078028,-0.45530330667633,0.283950355923735,0.172510692825575
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783957800.000,2347.13077913308,-10617.2408579887,-4783.4778474819,-0.459524611294079,0.302033729244916,0.180693790413425
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783958400.000,2070.17747155226,-10430.4623370885,-4672.54956228417,-0.463536349610931,0.321021328172258,0.189241474808562
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783959000.000,1790.88715959996,-10232.0152641819,-4556.38807771163,-0.467294162853735,0.341008252709629,0.198185418445331
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783959600.000,1509.42447612778,-10021.2524338369,-4434.72706014977,-0.47074563096004,0.362105449854959,0.207565220329901
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783960200.000,1225.99240244791,-9797.48872435599,-4307.30981331575,-0.473834359858859,0.38442384309213,0.217420469279483
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783960800.000,940.823244297149,-9559.94382212637,-4173.82249701439,-0.476491764324346,0.408106073505235,0.227822512161705
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783961400.000,654.202285258696,-9307.76143614971,-4033.9227987217,-0.47862154663504,0.433294617454909,0.238802887837519
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783962000.000,366.477388335101,-9039.99028118048,-3887.25903160937,-0.480115123503238,0.460179563208706,0.250424893109545
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783962600.000,78.064137054811,-8755.54596029926,-3733.41292699025,-0.480827858636136,0.488982575118086,0.262791468623254
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783963200.000,-210.516042028263,-8453.21119103878,-3571.90926926146,-0.480575367344002,0.519940976374686,0.27597366347601
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783963800.000,-498.626303757992,-8131.61678864964,-3402.24453081904,-0.47912107629271,0.553371254868252,0.290066234675711
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783964400.000,-785.461333579515,-7789.16568519687,-3223.82978765061,-0.476156522752438,0.589637156817771,0.305195543559142
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783965000.000,-1070.01413106092,-7424.05220046832,-3036.00987854807,-0.47128561666034,0.629133698277146,0.32149567308632
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783965600.000,-1351.00407357192,-7034.2052472643,-2838.03497994703,-0.463964200731098,0.672413965606296,0.339140062251924
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783966200.000,-1626.77117193824,-6617.15544174076,-2629.04180384576,-0.453448853345314,0.720125232052281,0.358309584352343
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783966800.000,-1895.1426975863,-6170.05496880156,-2408.06347872422,-0.43872132954925,0.77300850960426,0.379216194102579
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783967400.000,-2153.23676739733,-5689.54523021565,-2173.98237092266,-0.418324890135312,0.832024736792955,0.402102506705705
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783968000.000,-2397.13256574867,-5171.62528465001,-1925.54047067737,-0.390165969089164,0.898305917018345,0.427217444063717
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783968600.000,-2621.43593030433,-4611.57812979363,-1661.3214380462,-0.351132854198331,0.973152855832401,0.454759620620437
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783969200.000,-2818.49199078667,-4003.84185765113,-1379.82892593284,-0.296484665364029,1.05792027080669,0.484780399352094
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783969800.000,-2977.21752874117,-3342.0738048256,-1079.58495882369,-0.218896821785881,1.15361375457108,0.516895324519404
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783970400.000,-3081.16817692973,-2619.50535216584,-759.55453650956,-0.106868060718868,1.25976767837536,0.549596537262381
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783971000.000,-3105.45920160381,-1830.35259077518,-420.069114108832,0.0571950817378456,1.37114358040519,0.578674243956824
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783971600.000,-3012.53407884431,-974.133055679617,-65.145443761372,0.296924198542159,1.47005324788295,0.593910714962525
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783972200.000,-2749.15016335322,-66.2886933156406,292.623743846198,0.630606012856127,1.5131222307018,0.574762350323193
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783972800.000,-2255.80686341696,841.613621162542,624.569376626459,1.03279394761917,1.42941951488867,0.493796507901498
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783973400.000,-1509.79742621021,1649.01472455077,885.179553327995,1.39827816310803,1.17484116153758,0.344052039102608
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783974000.000,-577.873067687324,2251.42301500763,1037.43182354959,1.60632227417876,0.807865708400835,0.164083132057106
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783974600.000,417.789302804304,2618.45357463177,1082.07931179652,1.63639407801906,0.449146045815238,0.00761979050090304
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783975200.000,1385.79982593555,2790.39826998592,1046.57557215067,1.55788543389697,0.170830626049234,-0.102310186360507
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783975800.000,2287.25182348066,2823.45032589085,959.307088163914,1.44005552234331,-0.0235019270446598,-0.171972975686634
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783976400.000,3113.86645274752,2762.19595753233,840.208001326711,1.31843445583415,-0.155393420115579,-0.214589307407659
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783977000.000,3869.37317048165,2636.97822175216,701.799919274723,1.20592366392625,-0.245408948414066,-0.240349269061141
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783977600.000,4560.97484945902,2467.70521943545,551.788878453342,1.1056167446896,-0.307824604443158,-0.255682377225191
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783978200.000,5196.11326410917,2267.58869642037,394.981066604494,1.01713155078109,-0.351777696604646,-0.264481902823221
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783978800.000,5781.53271039632,2045.57198350987,234.410595065478,0.939060451915902,-0.383109202586056,-0.269080774470179
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783979400.000,6322.98580640825,1807.8576533171,72.0841372402792,0.869851511619345,-0.405592906077121,-0.270889644687583
30581,NASA SSC prediction artemisp1pred + JPL Moon,MOON_ICRF,2880.000,1783980000.000,6825.35452433953,1558.86049621733,-90.6569785596221,0.808136518972424,-0.42171619404898,-0.270834843695484
